Qiang Ji,ecse.rpi.edu,RPI,shangfei wang##Zhiwei Zhu##Xiaoyang Wang##Zach Wang##Robert M. Haralick##Baoyuan Wu##Bao-Gang Hu / 胡包钢##Siqi Nie##Peng Wang##Lijun Yin##Yongqiang Li##Anthony Hoogs##Antonio Torralba##Mubarak Shah##Gerwin Schalk##Dan Witzner Hansen##Larry Davis##Naresh Cuntoor##Deva Ramanan##Amit K. Roy-Chowdhury,artificial_intelligence##computer_vision##robotics##graphical_models##hci
Tamás György Tarján,kkk.bgf.hu,nan,nan,nan
Claire Raftery,nso.edu,nan,nan,science_education##solar_physics
Stephen Tu,google.com,Google,nan,nan
Zhang Xu,email.wm.edu,College of william and mary,Haining Wang##Zhenyu Wu##Junghwan "John" Rhee##Xusheng Xiao##Zichen Xu##Xiaorui Wang##Zichen Xu,cyber_security
Andrea Charão,inf.ufsm.br,Federal University of Santa Maria,nan,computer_science_education##parallel_processing##high_performance_computing##distributed_systems
Evangelos Markakis,aueb.gr,Athens University of Economics and Business,Amin Saberi##Aranyak Mehta##Edith Elkind##Georgios Chalkiadakis##Nick Jennings##Krzysztof R. Apt##Mohammad Mahdian##Vijay Vazirani##Svetlana Obraztsova##Georgios Amanatidis##Jeffrey S. Rosenschein##Maria Polukarov##Georgios Birmpas##Ariel Procaccia##Yoram Bachrach##Michail G. Lagoudakis##Pinar Keskinocak##David Kempe##Sven Koenig##Adam Meyerson,algorithmic_game_theory##theoretical_computer_science##social_networks
Oliver Stegle,dkfz.de,German Cancer Research Center,John Marioni##Karsten Borgwardt##Christoph Lippert##Wolf Reik##Francesco Paolo Casale##Sarah A. Teichmann##Marc Jan Bonder##Leopold Parts##Gunnar Rätsch##Richard Durbin##Detlef Weigel##Ricard Argelaguet##John Winn##Stephen Clark##Neil D. Lawrence##Richard Mott##Bernhard Schölkopf##Magnus Nordborg##Ewan Birney##David MacKay,single_cell_genomics##systems_genetics##statistical_genomics##computational_biology
Syed Babar Jamal,numspak.edu.pk,nan,Sandeep Tiwari##Vasco Ariston de Carvalho Azevedo##Debmalya Barh##Preetam Ghosh##Artur Luiz da Costa da Silva##Dr. Abdul Wadood##Siomar de Castro Soares##Henrique César Pereira Figueiredo##Adrian Turjanski##Rafaela Salgado Ferreira##Leandro Benevides##Dr. Muhammad Athar Abbasi##MASAUD SHAH##Vinicius Augusto Carvalho de Abreu##Leandro Radusky##Diego Mariano##Neha Jain##Dr. Arshad Islam PhD##Amjad Ali##Sintia Almeida,comparative_genomics##bioinformatics##proteomics##pangenomics##subtractive_genomics
Zichao Yang,cs.cmu.edu,Carnegie Mellon University,Zhiting Hu##Alex Smola##Eric Xing##Xiaodong He (何晓冬)##Ruslan Salakhutdinov##Chris Dyer##Diyi Yang##Li Deng##Jianfeng Gao##Le Song,artificial_intelligence
Maryam Aminian,gwu.edu,George Washington University,Mona Diab##Mohammad Sadegh Rasooli##Mohamed Al-Badrashiny##Nizar Habash##Wael Salloum##Mohammed Attia##Ramy Eskander##Heba Elfardy##Pradeep Dasigi##Abdelati Hawwari##Mahmoud Ghoneim##Hossein Sameti,artificial_intelligence##computational_linguistics##natural_language_processing
Jinqiang Cui,u.nus.edu,National University of Singapore,Ben M. Chen##Shupeng Lai##Feng Lin##Xiangxu Dong##Swee King Phang##Kun LI##Fang Liao##Rodney Teo##Peidong Liu##Hailong Qin##Shiyu Zhao##Ryan Chisholm##Mingjie Lao##Honglong Chang##Jiaxin Li##Yingcai Bi##Mo Shan,slam
Ignacio Manuel Pérez-Ramos,irnase.csic.es,CSIC,nan,interacciones_planta_suelo##cambio_clim%C3%A1tico##ecolog%C3%ADa_funcional##interacciones_planta_animal##sistemas_agroforestales
Richard F. Helm,vt.edu,Virginia Tech,John Ralph##Sherry Hildreth##Stéphane Quideau##Naren Ramakrishnan##Brenda S.J. Winkel##Birgit E. Scharf##Chul Park##Zhentian Lei##David L. Popham##Zebo Huang##Pablo Sobrado##Florian Schubot,metabolism##mass_spectrometry##biochemistry##cyanobacteria
Stacie Petter,baylor.edu,Baylor University,Ephraim McLean##Arun Rai##Vijay Vaishnavi##Detmar Straub##Michelle Carter##Adriane B. Randolph##Lorraine Lee##Kai R. Larsen##Ann Fruhling##Deepak Khazanchi##Connie S. Barber##Mike Gallivan##J.J. Po-An Hsieh##Kerry W. Ward##Alexander Benlian##Guido Schryen##Shirley Gregor##Matt Germonprez##Lars Mathiassen##Alanah Mitchell,research_methodology##responsible_research##impacts_of_information_systems
Andrew Rambaut,ed.ac.uk,University of Edinburgh,Alexei J. Drummond##Marc A. Suchard##Oliver Pybus##Philippe Lemey##Edward C Holmes##Guy Baele##Beth Shapiro##Kristian G Andersen##Trevor Bedford##Samantha Lycett##Nuno Rodrigues Faria##David L Robertson##Martha Nelson##Paul Kellam##Simon Ho##Tommy Tsan-Yuk Lam##Filip Bielejec##Luiz Max Carvalho##Jayna Raghwani##Daniel L. Ayres,molecular_epidemiology##virology##molecular_evolution##computational_biology
Ali Jaoua,qu.edu.qa,Qatar University,Samir Elloumi##Sadok Ben Ben Yahia##Ali Mili##Jihad Mohamad AL JAAM##Marcelo F. Frias##Somaya Al-maadeed##Abdelâali Hassaïne##Gautam Das##Nejib Zaguia##Amr Mohamed##Nasredine Semmar##Fairouz Tchier##Alaa Awad Abdellatif##chiraz latiri##Nafi Diallo##Helmi Hammami##khedija AROUR BOUABID##Nazareno Aguirre##Ali Karime PhD P.Eng##Faisal Alvi,big_data_analytics_and_machine_learning##data_reduction_and_analytics##natural_lang
Carl Erik Moe,uia.no,nan,Mike Newman##Maung Sein##Tero Päivärinta,information_systems
James Brotherston,ucl.ac.uk,University College London,Nikos Gorogiannis##Reuben N. S. Rowe##Rasmus Lerchedahl Petersen##Alex Simpson##Jules Villard##Richard Bornat##Carsten Fuhs##Juan Antonio Navarro Pérez##Dino Distefano##Rajeev Gore##Alexei Lisitsa##Michael Fisher##Paul Brunet##Aquinas Hobor##John Wickerson,logic##program_verification##automated_reasoning
Deniz Yuret,ku.edu.tr,Koc University Istanbul,Boris Katz##Ergun Biçici##Preslav Nakov##Jimmy Lin##Vivi Nastase##Mehmet Ali Yatbaz##Sebastian Riedel##Stanislaw Szpakowicz##Peter Turney##Joakim Nivre##Johan Hall##Kübler Sandra##Barret Zoph##Jonathan May##Volkan Cirik##Aydin Han##Attila Gursoy##Ozlem Keskin##Ferhan Ture##Yonatan Bisk,artificial_intelligence##natural_language_processing
Fernando Castor,cin.ufpe.br,Universidade Federal de Pernambuco,Cecilia M.F. Rubira##Gustavo Pinto##Sergio Soares##Alessandro Garcia##Nelio Cacho##Felipe Ebert##Alexander Serebrenik##Eduardo Figueiredo##Francisco Soares-Neto##Yu David Liu##Juliana Saraiva##Uirá Kulesza##Weslley Torres##Amanda S. Nascimento##Patrick H S Brito##Claudio Sant'Anna##Francisco Dantas##João Paulo Fernandes##Nicole Novielli##Rachel Burrows,fault_tolerance##programming_languages##software_engineerg
Maurizio Mancini,di.uniroma1.it,Sapienza University of Rome,Catherine Pelachaud##Gualtiero Volpe##Radoslaw Niewiadomski##Antonio Camurri##Giovanna Varni##Christopher Edward Peters##donald glowinski##Bjoern Hartmann##Stefano Piana##Ginevra Castellano##Beatrice Biancardi##Yu Ding##Amaryllis Raouzaiou##Gijs Huisman##Isabella Poggi##George Caridakis##Kostas Karpouzis##Jean-Claude Martin##Laurence Devillers##paolo alborno,embodied_agents##multimodal_interfaces
Nora Pashayan,ucl.ac.uk,UCL,nan,precision_cancer_screening
KV LING,ntu.edu.sg,Nanyang Technological University,nan,model_predictive_control##moving_horizon_estimation##mpc_on_a_chip##mpc##mhe
Gholamreza Vossoughi,sharif.edu,Sharif University of Technology,Ali F. Meghdari##Mohamad Taghi Ahmadian##Hassan Salarieh##Farzam Farahmand##Ali Selk Ghafari Ph.D.##Ebrahim Esmailzadeh##Avesta Goodarzi##Hodjat Pendar##Mansour Abtahi##Mohammad Reza Zakerzadeh##Mahmoud Tavakoli##Mohammad "Mehran" Motamedi##Alireza Mirbagheri##Ehsan Basafa##Mohammad Zareinejad##Miad Moarref##Mohsen Saadat##Behzad Taheri##Ehsan Rashedi##Hoseinali Borhan,robotics##mehcatronics##control_systems
Andreas Podelski,informatik.uni-freiburg.de,Freiburg University,nan,requirements_analysis##verification##program_analysis
Qing Xie,auction.com,nan,Mark Grechanik##Atif Memon##Denys Poshyvanyk##Collin McMillan##Christoph Csallner##Kunal Taneja##Sangmin Park##Ishtiaque Hussain##Jason Chaw Ph.D.##Carlo Ghezzi##Chen Fu,software_testing##software_maintenance##software_engineering
Burkhard Schafer,ed.ac.uk,University of Edinburgh,nan,it_law##legal_theory##comparative_law##jurisprudence
Martijn C. Willemsen,tue.nl,Eindhoven University of Technology,Bart Knijnenburg##Mark Graus##Chris Snijders##Eric J. Johnson##Michael D. Ekstrand##Joseph A. Konstan##Pasquale Lops##Giovanni Semeraro##Alexander Felfernig##Wijnand IJsselsteijn##Michael Schulte-Mecklenbeck##Alain Starke##Marco de Gemmis##F. Maxwell Harper##Gideon Keren##Heleen Rutjes##Zeno Gantner##Ulf Bockenholt##Nava Tintarev##Daniel G Goldstein,recommender_systems##process_tracing##decision_making##user_experience
Lijun Song,vanderbilt.edu,Vanderbilt University,Nan Lin##Philip J. Pettis##Bradley Malin##Sohee Park##Feng Hao##Zhijun Yin##Ellen Wright Clayton##Rachel Skaggs##Pei-Yun Sabrina Hsueh##Ching-Hua Chen##Jeremy L. Warner MD MS,social_psychology##medical_sociology##comparative_historical_sociology##social_stratification##social_networks
Carmela Troncoso,epfl.ch,EPFL,Claudia Diaz##George Danezis##Bart Preneel##Fernando Pérez-González##Jean-Pierre Hubaux##Seda Gurses##Simon Oya##Reza Shokri##George Theodorakopoulos##Ingrid Verbauwhede##Josep Balasch##Ero Balsa##Emiliano De Cristofaro##Jean-Yves Le Boudec##Benedikt Gierlichs##Marios Isaakidis##Nikita Borisov##Prateek Mittal##Eleni Kosta##Julien Freudiger,security##privacy
Alan R Wagner,psu.edu,Penn State,Ronald C. Arkin##Paul Robinette##Wenchen Li##Zsolt Kira##Jigar Doshi##Brittany A. Duncan##Donald Sofge##J. Gregory Trafton Greg Trafton##Willy Barnett,human_robot_interaction##uavs##artificial_intelligence##robotics##robot_ethics
Ryan Roth,google.com,Google,Nizar Habash##Owen Rambow##Mona Diab##Nicolae C Panoiu##Ramy Eskander##Mohamed Al-Badrashiny##Cynthia Rudin##Jerry I Dadap##Mohamed Altantawy,natural_language_processing##ai
Giuseppe Primiero,unimi.it,University of Milan,Franco Raimondi##Jaap Boender##Luciano Floridi##Mariarosaria Taddeo##Ravinder Barn##Taolue Chen##Neha Rungta##Vincenzo De Florio##Kelly Androutsopoulos##Marieta G. Ivanova##Florian Kammüller##Konstantinos Pouliasis##Phyllis Illari##Federica Russo,logic##philosophy_of_computer_science
Arie van Deursen,tudelft.nl,Delft University of Technology,Leon Moonen##Paul Klint##Andy Zaidman##Joost Visser##Ali Mesbah##Martin Pinzger##Felienne Hermans##Magiel Bruntink##Georgios Gousios##Margaret-Anne Storey##Maurício Aniche##Rainer Koschke##Christoph Treude##Eelco Visser##Hennie Huijgens##Annibale Panichella##Michaela Greiler##Mark van den Brand##Hans-Gerhard Gross##Mozhan Soltani,software_testing##artificial_intelligence##software_engineering##empirical_software_engineering##domain_specific_languages
Juthamon Sithipolvanichgul,tbs.tu.ac.th,nan,nan,nan
Reinaldo José da Silva,unesp.br,São Paulo State University,Robson Ávila##Igor Paiva Ramos##Luciano Alves dos Anjos##Aline Angelina Acosta##Érica de Oliveira Penha Zica##Max Rondon Werneck##Denise Fecchio##Gianmarco Silva David##Vanda Lucia Ferreira##André Batista Nobile##Waltecio de Oliveira Almeida##Andreimar Martins Soares##Jamile Queiroz-Sousa##Luiz Eduardo Roland Tavares##Karina dos Santos Paduan##Regina Takahira##Marcos R M Fontes##Sergio Henrique Canello Schalch##Carla B. Madelaire##Fernando Ribeiro Gomes,helminths##wild_animals##parasitology##taxonomy
Mohammad Ali Maraci,No verified email,nan,nan,artificial_intelligence##computer_vision##biomedical_image_analysis##mobile_health##ultrasound
Prasenjit Dey,in.ibm.com,nan,nan,nan
Lorraine Kisselburgh,purdue.edu,Purdue University,Brenda Berkelaar PhD##Senthil Chandrasegaran##Niklas Elmqvist##Sriram Karthik Badam##Andrew O. Brightman##Howard Zelaznik##Elizabeth Wilhoit Larson##Timothy Kuhn##Kelly Caine##Kylie Peppler##Deokgun Park##Andrew Iliadis##Tahira Reid##Ninger Zhou##Elkin Alonso Taborda##Pamela J. Wisniewski##Heather Richter Lipford##Cliff Lampe##Robert Littlefield##Michele H. Jackson,privacy##collaboration##organizational_communication##ethics##gender
Muhtar Ahart,uic.edu,University of Illinois at Chicago,Ronald Cohen##Przemyslaw Dera##Panchapakesan Ganesh (twitter:@mer...##Zhigang Wu##Alexander Goncharov##Jae-Hyeon Ko##Atsushi Kyono##Aravind Asthagiri##Christopher DeVreugd##Peter Gehring##Jeff Yarger##Bjorn Mysen##Margo Staruch##Peter Finkel##Ari Benjamin##Anwar Hushur##Pierre Beck##Elissaios Stavrou,condensed_matter_physics
Ioan Raicu,cs.iit.edu,Illinois Institute of Technology,Ian T. Foster##yong zhao##Dongfang Zhao##Ke Wang##Tonglin Li##Shiyong Lu##Iman Sadooghi##Zhao Zhang##Michael Wilde##Kevin Brandstatter##Bingo Zhou##Peter Beckman##Ben Clifford##Mihael Hategan##Scott J. Krieder##Kamil Iskra##Michael K Lang##Matei Ripeanu##Xian-He Sun##Christopher Moretti,cloud_computing##parallel_and_distributed_processing##computer_science##big_data##distributed_systems
Aaron Courville,umontreal.ca,Université de Montréal,Yoshua Bengio##Ian Goodfellow##Mehdi Mirza##David Warde-Farley##Sherjil Ozair##Pascal Vincent##Kyunghyun Cho##Chris Pal##Bing Xu##Hugo Larochelle##Joelle Pineau##Harm de Vries##Kelvin Xu##Nicolas Ballas##Alessandro Sordoni##Vincent Dumoulin##Sai Rajeswar##Florian STRUB##Jean Pouget-Abadie##Dumitru Erhan,artificial_intelligence
Linwei Zheng,connect.ust.hk,Hong Kong University of Science and Technology,nan,slam##computer_vision
Ahmet Uyar,iu.edu,Indiana University,nan,web_search##big_data##cloud_computing##voip
Luca Sterpone,polito.it,Politecnico di Torino,Massimo Violante##Matteo SONZA REORDA##Sarah Azimi##Fernanda Lima Kastensmidt##ALESSANDRO PACCAGNELLA##Luigi Carro##Paolo Rech##L Entrena##Mario Porrmann##Boyang Du,reliability##radiation_effects##fault_tolerance##reconfigurable_computing##fpga
john wilkes,e-wilkes.com,nan,Arif Merchant##Kimberly Keeton##Chris Ruemmler##Joseph Hellerstein##Carl Staelin##Walfredo Cirne##Julie Ward Drew##Xiaohui (Helen) Gu (顾晓晖）##Charles Reiss##Theodore M. Wong##Greg Ganger##Abhishek Verma##Madhukar Korupolu##Eric Brewer##Zhiming Shen##Sethuraman Subbiah##Andy Konwinski##Jared Saia##Anna R. Karlin##Jason Hartline,cluster_management##self_management##glassblowing##warehouse_scale_computing##distributed_systems
Wolf B. Frommer,hhu.de,nan,Sakiko Okumoto##Christina Kühn##Loren Looger##Uwe Sonnewald##Uwe Ludewig##Hanjo Hellmann##John M. Ward##Frank F. White##Guido Grossmann##Ida Lager##waltraud x schulze##Bing Yang##Reinhard Kunze##Dietmar Funck##Alexander Schulz##Serge Delrot##Bruno André##Roberto De Michele##Burkhard Schulz##Jens Kossmann,transporters##sensors##signaling##crop_yield
Ori Lahav,tau.ac.il,Tel Aviv University,Viktor Vafeiadis##Anton Podkopaev##Chung-Kil Hur##Derek Dreyer##Yoni Zohar##Jeehoon Kang##Mooly Sagiv##Anna Zamansky##Azalea Raad##Aurojit Panda##Katerina Argyraki##Scott Shenker##Hai Dang##Neil Immerman##Agata Ciabattoni##Michalis Kokologiannakis##Konstantinos Sagonas##Nick Giannarakis##Joao Marcos##Udi Boker,concurrency##logic##programming_languages##program_analysis_and_verification##relaxed_memory_models
Andreas Oberweis,kit.edu,Karlsruhe Institute of Technology,nan,business_process_management##software_engineering##information_systems
Åke Grönlund,oru.se,Örebro University,M Sirajul Islam##Iryna Susha##Mathias Hatakka##Maria A. Wimmer##Marijn Janssen##Kim Normann Andersen##Joachim Åström##Mikael Wiberg##Thomas A Horan##Hans Jochen Scholl##Love Ekenberg##Anders Avdic##Jeremy Rose##Ann-Sofie Hellberg##Lars Albinsson##Maung Sein##Carl Erik Moe##Guohua Bai##Leif Skiftenes Flak##Markus Hällgren,nan
Adam M. Johansen,warwick.ac.uk,University of Warwick,Arnaud Doucet##John Aston##Nick Whiteley##Murray Pollock##Gareth Roberts##Richard G. Everitt##Manuel DAVY##Daniel John  Lawson##Simon Godsill##Paul Fearnhead##Anthony Lee##Ba-Ngu Vo##Pierre Del Moral##Axel Finke##Fredrik Lindsten##Thomas Schön##Xavier Didelot##Paul Jenkins##Christopher Nam##Thomas E. Nichols,bayesian_statistics##computational_statistics##decision_theory##monte_carlo_methods
Felix Scholkmann,usz.ch,University of Zurich,Martin Wolf##Lisa Holper##Ilias Tachtsidis##Michal Cifra##Clare Elwell##Jack Tuszyński##Erich Seifritz##Johannes Sarnthein##Steven T Proulx##Roger Gassert##David A Boas##Achermann Peter##Jeff F Dunn##Ephraim Fischbach##Marco FERRARI##Franz X. Vollenweider##Katrin Preller##Vartan Kurtcuoglu##Ursula Wolf##Richard H.W. Funk,signal_processing_and_data_analysis##neuroscience##biophysics##neuro_and_biophotonics##integrative_physiology_and_medicine
Amjad Ali,asab.nust.edu.pk,nan,Anam Naz##Vasco Ariston de Carvalho Azevedo##Faryal Mehwish Awan##Artur Luiz da Costa da Silva##Anderson Santos##Syeda Marriam Bakhtiar##Siomar de Castro Soares##Syed Aun Muhammad##Debmalya Barh##Rommel Ramos##Dr. Hassan SS##Tahreem Zaheer##Hussnain Janjua##Vinicius Augusto Carvalho de Abreu##Eudes Guilherme Vieira Barbosa##Hamza Arshad Dar##Amnah Siddiqa##Maria Paula Cruz Schneider##Sandeep Tiwari##Samar Hayat Khan Tareen,reverse_vaccinology##microbial_genomics##amr##antimicrobial_resistance##systems_biology
Ronald S. Landis,iit.edu,Illinois Institute of Technology,nan,nan
Khalid Al-Begain,kcst.edu.kw,nan,suleiman yerima##Chitra Balakrishna##Aymen I. Zreikat##Kamal Alameh##Wael Alosaimi##John Mellor##Alexander Dudin##Demetres Kouvatsos##Geyong Min##Belal Abuhaija##Dr Xingang Wang##Mohamed Farhat O Hameed##Salah Obayya##Abed M. Nasr##Nidal AlBeiruti##Ismat Aldmour##Mazin Alshamrani##Vilena Mushko##Abdussalam Baryun##Valentina Klimenok,mobile_and_wireless_communications##modelling_and_simulation
Richard Durbin,cam.ac.uk,University of Cambridge,Heng Li##Sean R. Eddy##Alex Bateman##Ewan Birney##Shane A. McCarthy##Leopold Parts##Lachlan Coin##Jared Simpson##Aylwyn Scally##Thierry-Mieg Jean##Alan M Moses,bioinformatics##genome_evolution##genomics##human_genetics##computational_biology
Miguel V. Correia,fe.up.pt,Universidade do Porto,João Manuel R. S. Tavares##J. Paulo Vilas-Boas##Aurelio Campilho##Faramarz Farahi##Mehrdad Abolbashari##Rubim Santos##Carolina Vila-Chã##André Catarino##Prof. Dr. Dario Farina##Professor Deborah Falla##Antonio Moreira##Jurandir Nadal##José Machado da Silva##João Abrantes##Vítor Tavares##Pedro Fonseca##Carlos M. B. Rodrigues##Ricardo Fernandes##Jorge G. Barbosa##Andreia S. P. Sousa,computer_vision##biomedical_instrumentation##wearable_technologies
Babu (Lourduraj) John Mariadoss,ttu.edu,Texas Tech University,Nadia Pomirleanu##Shankar Ganesan##Patriya Tansuhaj##Nacef Mouri##Vishal Bindroo##Raj Echambadi##Dennis Reynolds##Robert Cascio##chad milewicz##Arvin Sahaym##Michael Ahearne##Adam Rapp##Ting Chi##Kelly Martin##Rajani Ganesh Pillai##Yany Gregoire##Mark J. Arnold##Todd Arnold,b2b_relationships##strategic_firm_orientations##strategic_brand_identity##b2g_relationships
David Ribas,udg.edu,Universitat de Girona,Pere Ridao Rodríguez##Marc Carreras##Narcís Palomeras##Angelos Mallios##José Neira##Nuno Gracias##Emili Hernández##Juan D. Tardós##Gabriel Oliver-Codina##Rafael Garcia##Ricard Campos##Mario Prats##Guillem Vallicrosa Massaguer##Yvan Petillot##Raúl Marín Prades##Natàlia Hurtós Vilarnau##Juan Carlos García Sánchez##Alberto Ortiz##Josep Bosch##X. Cufi,autonomous_underwater_vehicles_navigation_slam_sonar
Vicente Garcia-Moreno,columbia.edu,nan,Rafael de Hoyos,indigenous_poverty##economics_of_education
